"id_master","intervencio_ordre","llm_sentiment_cat","llm_primary_frame","llm_confidence","llm_reasoning","llm_ts"
24917,22,"Hostil_Negatiu","Electoral_Weaponization",0.93,"L’extracte usa un llenguatge clarament pejoratiu cap a l’independentisme català i el pacte amb actors catalans ('traidor', 'chantajes', 'separatistas'). El focus principal no és només una amenaça constitucional abstracta, sinó l’ús del pacte amb independentistes per atacar el Govern d’Espanya/PSOE i les seves decisions. Tot i que apareix una referència econòmica sobre 'pagar la deuda separatista', no s’articula sobretot com una comparació directa Andalusia-Catalunya, així que no correspon prioritàriament a Grievance_Economics.","2026-04-24 01:27:53"
24917,26,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L'extracte utilitza un llenguatge clarament pejoratiu i d'alarma cap al separatisme català: 'separatista', 'traición a España', 'facturar España', 'culmina el estado de derecho'. El focus principal no és només econòmic, sinó que vincula pactes amb els separatistes a Sánchez i al PSOE per atacar un rival polític nacional. Segons les regles d'exclusió, això encaixa millor amb Electoral_Weaponization que amb Grievance_Economics o Constitutional_Threat.","2026-04-24 01:27:57"
24917,44,"Hostil_Negatiu","Electoral_Weaponization",0.93,"El fragment ataca sobretot el PSOE/Pedro Sánchez per pactar amb l'independentisme català i impulsar l'amnistia, fent servir Catalunya com a arma contra un rival polític nacional. També hi ha llenguatge d'alarma sobre l'Estat de Dret i la igualtat entre espanyols, però el focus principal recau en la instrumentalització partidista del pacte. El to cap a l'independentisme català és clarament negatiu i hostil.","2026-04-24 01:28:00"
24917,81,"Hostil_Negatiu","Grievance_Economics",0.87,"L’extracte presenta les ‘cesiones de Sánchez al independentista’ com una font de desigualtat territorial que perjudica especialment Andalusia. Hi ha una comparació directa entre beneficis per a Catalunya/independentistes i danys per a Andalusia, de manera que encaixa millor en greuge econòmic que no pas en amenaça constitucional. El llenguatge és clarament despectiu i alarmista (‘indignante cesiones’, ‘gran desigualdad’), per això el sentiment és hostil.","2026-04-24 01:28:04"
24917,85,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte utilitza un llenguatge clarament despectiu cap a Catalunya, parlant de “regalar a los catalanes” milions per atraure “un prófugo”, amb to d’alarma i greuge. La menció a Catalunya s’insereix sobretot per atacar el PSOE i el Govern d’Espanya, presentant aquestes concessions com a instrument polític. Tot i que hi ha una referència econòmica, no s’articula principalment com una comparació directa Andalusia-Catalunya, sinó com a arma contra un rival nacional.","2026-04-24 01:28:08"
24917,86,"Neutral_Institucional","Grievance_Economics",0.88,"L’extracte menciona explícitament una concessió econòmica a les universitats catalanes comparada amb l’absència d’un tracte equivalent per a les universitats andaluses. No hi ha llenguatge alarmista sobre unitat d’Espanya ni focus principal en un pacte per atacar un partit nacional més enllà de la queixa pressupostària. Per tant, el marc dominant és de greuge econòmic i el to és crític però no especialment agressiu.","2026-04-24 01:28:12"
24917,109,"Neutral_Institucional","Grievance_Economics",0.88,"L’extracte rebutja explícitament el relat alarmista sobre Catalunya (‘ni España se rompe’), així que no encaixa en Constitutional_Threat. El nucli és que els acords amb l’‘élite catalana’ acaben perjudicant Andalusia en finançament, inversió i serveis, amb comparació directa amb Andalusia; per tant predomina el greuge econòmic. El to és crític però no usa llenguatge pejoratiu extrem ni agressiu contra Catalunya, de manera que és més aviat institucional-crític.","2026-04-24 01:28:16"
24917,110,"Hostil_Negatiu","Constitutional_Threat",0.97,"L’extracte utilitza un llenguatge clarament alarmista i pejoratiu sobre els acords amb els independentistes i Catalunya: parla de 'ruptura', 'privilegios', 'quiebra del Estado de Derecho' i 'oligarquía independentista'. El marc principal no és només econòmic, perquè l’eix central és la igualtat entre espanyols, la unitat jurídica i l’ordre constitucional. Tot i que hi ha greuge comparatiu amb Andalusia, aquest queda subordinat a una denúncia més àmplia d’amenaça constitucional.","2026-04-24 01:28:20"
24917,111,"Hostil_Negatiu","Grievance_Economics",0.83,"L’extracte critica un “acuerdo con la élite catalana” perquè perjudica Andalusia i contraposa explícitament els interessos andalusos als avantatges per a Catalunya, de manera que encaixa en el greuge econòmic. Tot i el to dur, no presenta Catalunya principalment com una amenaça constitucional, sinó com a part d’un repartiment injust per a Andalusia. També hi ha atac al PSOE/PP, però el nucli del fragment se centra més en el finançament i el perjudici comparatiu a Andalusia.","2026-04-24 01:28:25"
24917,112,"Hostil_Negatiu","Constitutional_Threat",0.91,"L’extracte presenta Catalunya i els seus acords com una amenaça a la solidaritat interterritorial, la igualtat entre espanyols i l’ordre institucional, amb llenguatge clarament alarmista i deslegitimador. Tot i que hi ha referències econòmiques, el nucli no és només fiscal sinó la ruptura de principis bàsics de l’Estat i de la cohesió nacional. També s’ataca Sánchez, però el centre del missatge és la ruptura de la solidaritat i la igualtat, més propi de l’amenaça constitucional que de l’ús electoral d’un pacte.","2026-04-24 01:28:29"
24917,116,"Hostil_Negatiu","Electoral_Weaponization",0.94,"L’extracte associa les negociacions amb Catalunya i el País Basc amb 'privilegios' que perjudicarien Andalusia, i ho fa en clau d’atac al govern de Sánchez/PSOE. No és només una crítica econòmica abstracta ni estrictament constitucional: la menció serveix sobretot per desgastar un rival polític nacional. El llenguatge és clarament negatiu i d’alarma envers els acords amb actors catalans.","2026-04-24 01:28:34"
24917,118,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte presenta l’independentisme català com una elit egoista que només vol recursos per a si mateixa i contraposa aquestes concessions al perjudici per als andalusos. També s’utilitza per atacar el PSOE/Sánchez com a responsable de pactar-hi i maltractar Andalusia. Com que hi ha atac a un partit nacional mitjançant els seus acords amb actors catalans, el marc principal és Electoral_Weaponization, no només econòmic ni merament constitucional.","2026-04-24 01:28:38"
24917,121,"Hostil_Negatiu","Electoral_Weaponization",0.97,"L’extracte descriu la llei d’amnistia i les concessions a Catalunya amb un llenguatge fortament alarmista i pejoratiu: “golpe de estado”, “chantaje de los separatistas”, “privilegiada”. El focus principal no és només constitucional, sinó l’ús d’aquests pactes per atacar Pedro Sánchez, el PSOE i altres actors polítics nacionals, cosa que encaixa amb Electoral_Weaponization segons la regla d’exclusió. Tot i que al final es menciona la desigualtat per a Andalusia, el nucli discursiu és la denúncia política dels acords del govern central amb l’independentisme català.","2026-04-24 01:28:43"
24917,122,"Neutral_Institucional","Other",0.9,"L’extracte menciona Catalunya només com a punt de comparació estadística (‘por encima de comunidades como valenciana, Cataluña’) dins d’un balanç de convergència andalusa. No hi ha llenguatge pejoratiu contra Catalunya ni es presenta com una amenaça constitucional, tampoc s’atribueixen privilegis econòmics a Catalunya en comparació directa amb Andalusia. La referència principal és institucional i comparativa, així que no encaixa en cap frame específic del codebook més enllà d’‘Other’.","2026-04-24 01:28:47"
24917,123,"Hostil_Negatiu","Constitutional_Threat",0.96,"L’extracte usa un llenguatge clarament pejoratiu i d’alarma cap als actors associats a Catalunya: “golpistas”, “separatistas”, “terroristas”, “ruptura de la nación”. El nucli del discurs presenta Catalunya i els seus actors com una amenaça a la unitat d’Espanya, la divisió de poders i la igualtat, per tant encaixa en Constitutional_Threat. Tot i que també ataca el PSOE/Sánchez, el contingut central no és només l’ús electoral del pacte sinó la denúncia de la ruptura nacional i institucional.","2026-04-24 01:28:52"
24917,124,"Hostil_Negatiu","Electoral_Weaponization",0.89,"L'extracte combina una crítica molt dura al pacte amb l'independentisme i al PSOE amb un to d'alarma institucional ('conflicto político', 'mediador internacional', 'separación de poderes', 'conflicto civil'). Tot i que també hi ha greuge inversor comparant Catalunya i Andalusia, el nucli argumental principal és que aquests pactes amenacen la convivència i l'Estat de dret. Com que l'atac inclou clarament un partit nacional i els pactes amb partits catalans, el frame dominant és d'ús electoral/polític contra el rival nacional.","2026-04-24 01:28:56"
24917,128,"Hostil_Negatiu","Electoral_Weaponization",0.92,"L’extracte combina un atac al PSOE/Sánchez per suposats pactes i concessions a Catalunya amb un greuge explícit per a Andalusia en inversions i fiscalitat. Com que la menció s’utilitza principalment per desgastar un partit nacional (‘Partido Socialista’, ‘Sánchez’) i no només per criticar el govern català, el frame dominant és Electoral_Weaponization. El to és clarament d’alarma i confrontació (‘disparate colosal’, ‘humillarse’, ‘rompa el principio de solidaridad’), per tant el sentiment és Hostil_Negatiu.","2026-04-24 01:29:01"
24917,129,"Neutral_Institucional","Electoral_Weaponization",0.89,"L’extracte rebutja l’acusació de 'trato de favor a Cataluña' i la presenta com a arma de confrontació partidista contra Moreno Bonilla i el PP, amb referències a Aznar, Rajoy i Cuca Gamarra. No construeix Catalunya principalment com una amenaça constitucional ni com a model positiu, i tampoc articula un greuge econòmic comparatiu clar d’Andalusia respecte de Catalunya. Per tant, el marc dominant és l’ús electoral de la qüestió catalana per atacar un partit nacional; el to cap a Catalunya és més aviat descriptiu i instrumental que no pas hostil.","2026-04-24 01:29:06"
24917,134,"Hostil_Negatiu","Electoral_Weaponization",0.94,"L’extracte vincula els pactes del PSOE/Sánchez amb partits independentistes catalans a una amenaça institucional i fiscal per a Andalusia. Tot i que hi ha greuge econòmic, el focus principal és atacar un partit nacional per aquests acords amb forces catalanes, cosa que encaixa millor amb Electoral_Weaponization. El llenguatge és clarament alarmista i pejoratiu ('cambalache', 'desleales', 'poner en jaque', 'rompe').","2026-04-24 01:29:10"
